PID,Form Factor,Efficiency Rating,Wattage,Length,Modular,Type,Fanless,ATX Connectors,EPS Connectors,PCIe 12-Pin Connectors,PCIe 8-Pin Connectors,PCIe 6+2-Pin Connectors,PCIe 6-Pin Connectors,SATA Connectors,Molex 4-Pin Connectors,Output,Efficiency
22763,7,1,1000,165,1,16,N,0,2,0,0,6,0,8,6,"+3.3V@20A,+5V@20A,+12V@83A,-12V@0.5A,+5VSB@3A",> 85%
22764,7,0,750,170,0,14,N,0,2,0,0,4,0,8,3,,
22765,7,0,750,180,0,16,N,0,2,0,0,4,0,8,8,,87-92% efficiency @ 20-100% load
22766,7,5,850,,0,14,N,1,1,0,3,0,3,0,0,,
22767,7,0,750,160,0,14,N,0,2,0,0,4,0,10,6,,
22768,7,1,750,160,1,16,N,0,1,0,0,2,2,7,7,"+3.3V@24A, +5V@20A, +12V@56A, -12V@0.3A, +5VSB@2.5A",
22769,7,2,860,160,0,16,N,0,2,0,0,6,0,10,5,"+3.3V@25A, +5V@25A, +12V@71A, -12V@0.5A, +5VSB@3A",Up to 92%
22770,7,0,1050,190,0,16,N,0,2,0,0,6,0,14,5,"+3.3V@25A, +5V@25A, +12V@87A, -12V@0.5A, +5VSB@3A",
22771,7,,300,,2,14,N,1,0,0,0,0,0,1,4,"+3.3V@28A, +5V@30A, +12V@15A, -12V@0.8A, +5VSB@2.0A",
22772,7,4,500,165,1,16,N,1,1,0,0,1,1,6,4,"+3.3V@25A, +5V@25A, +12V1@18A, +12V2@18A, -12V@0.3A, +5VSB@2.5A",82%
22773,7,1,600,140,2,16,N,0,1,0,0,1,1,6,6,"+3.3V@25A, +5V@25A, +12V@50A, -12V@0.8A, +5VSB@3.0A",< 88%
22774,7,4,400,140,2,14,N,0,1,0,0,2,0,5,2,,
22775,7,0,400,139,2,16,N,0,1,0,0,2,0,5,3,"+3.3V@24A, +5V@15A, +12V@32A, -12V@0.3A, +5VSB@3.0A",< 90%
22776,7,0,550,140,2,14,N,0,2,0,0,2,0,8,3,,
22777,7,1,300,140,2,14,N,0,1,0,0,1,0,3,2,,
22778,7,4,400,140,2,14,N,0,1,0,0,1,0,6,3,,
22779,7,5,950,160,2,16,N,0,2,0,0,3,3,12,7,"+3.3V@25A,+5V@25A,+12V@83.4A, -12V@0.8A,+5VSB @ 6.0A",88%
22780,7,0,550,150,2,14,N,0,1,0,0,4,0,6,2,,>90% @ Typical Load
22781,7,1,750,139,2,16,N,0,1,0,0,4,0,9,3,"+3.3V@26A, +5V@16.8A, +12V@60A, -12V@0.3A, +5VSB@3A",
22782,7,1,650,140,2,16,N,0,1,0,0,4,0,8,5,"+3.3V@28A, +5V@28A, +12V@50A, -12V@0.5A, +5VSB@3.5A",
22783,7,,300,140,2,17,N,1,0,0,0,0,0,1,4,"+3.3V@20A, +5V@20A, +12V1@16A, +12V2@16A, -12V@0.8A, +5VSB@2A",> 70%
22784,7,1,650,139,0,17,N,1,1,0,2,0,2,6,0,"+3.3V@30A, +5V@28A, +12V@52A, -12V@0.8A, +5VSB@3.0A",< 88%
22785,7,,550,139,2,17,N,0,1,0,0,2,0,6,3,,> 75%
22786,7,0,850,160,1,16,N,0,2,0,0,6,0,10,4,"+3.3V@22A,+5V@25A,+12V@70A,-12V@0.3A,+5VSB@3.5A",> 85%
22787,7,4,400,139,2,17,N,0,1,0,0,0,2,4,3,"+3.3V@24A, +5V@20A, +12V@25A, -12V@0.3A, +5VSB@2.5A",> 80%
22788,7,0,850,160,0,16,N,0,2,0,0,6,0,10,5,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.8A, +5VSB@3A",<90%
22789,7,2,600,165,1,16,N,0,1,0,0,4,0,9,4,"+3.3V@20A, +5V@20A, +12V@50A, -12V@0.5A, +5VSB@2.5A",
22790,7,0,600,160,1,14,N,0,1,0,0,4,0,9,3,,
22791,7,1,550,139,2,17,N,0,1,0,0,2,0,6,3,"+3.3V@20A, +5V@20A, +12V@44A, -12V@0.3A, +5Vsb@2.5A",85%@ Typical Load
22792,7,5,1050,160,1,14,N,0,1,0,0,4,0,8,3,,
22793,7,,550,,2,17,N,1,0,0,0,0,0,2,4,,
22794,7,0,550,140,2,14,N,0,1,0,0,2,0,5,3,,
22795,7,1,650,175,0,16,N,0,1,0,0,4,0,8,4,,
22796,7,1,600,140,2,14,N,0,1,0,0,2,0,6,4,,
22797,7,1,650,140,2,14,N,0,1,0,0,2,0,5,3,,
22798,7,0,750,139,2,16,N,0,1,0,0,6,0,9,6,,Up to 92%
22799,7,0,550,140,1,14,N,0,1,0,0,2,0,6,4,,
22800,7,0,1300,177,0,16,N,0,2,0,0,8,0,12,5,"+3.3V@22A, +5V@25A, +12V@105A, -12V@0.3A, +5VSB@3A, +7V@1.8A",90%
22801,7,,500,,2,17,N,0,1,0,0,1,1,5,4,"+3.3V@25A, +5V@20A, +12V@34A, -12V@0.8A, +5VSB@3A",
22802,7,4,500,140,2,17,N,0,1,0,0,1,1,5,4,"+3.3V@25A, +5V@24A, +12V1@22A, +12V2@22A, -12V@0.8A, +5VSB@2.5A",> 80%
22803,7,1,850,180,0,16,N,1,1,0,0,4,2,8,9,"+3.3V@25A, +5V@30A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, -12V@0.5A, +5VSB@3.0A",< 85%
22804,7,1,850,180,1,14,N,1,1,0,0,2,2,6,8,,
22805,7,4,650,140,2,14,N,0,1,0,0,2,0,6,3,,
22806,7,,500,139,2,16,N,0,1,0,0,1,1,6,3,,< 80%
22807,7,0,650,165,2,14,N,0,1,0,0,4,0,6,3,,
22808,7,1,650,160,2,16,N,0,1,0,0,2,0,8,8,"+3.3V@25A, +5V@25A, +12V@53A, -12V@0.8A, +5VSB@3.0A",< 85%
22809,7,4,650,139,2,17,N,0,1,0,0,2,0,6,3,"+3.3V@25A, +5V@25A, +12V@52A, -12V@0.5A, +5VSB@2.5A",85%
22810,8,1,250,100,2,15,N,1,0,0,0,0,0,2,2,,
22811,7,2,850,165,0,14,N,0,2,0,0,6,0,10,6,,
22812,7,1,625,,0,17,N,1,1,0,0,4,0,9,6,"+3.3V@24A,+5V@24A,+12V1@25A,+12V2@25A,+12V3@25A,-12V@0.6A,+5VSB@3.0A",
22813,7,,700,160,2,16,N,0,1,0,0,4,0,8,4,"+3.3V@24A, +5V@24A, +12V@52A, -12V@0.5A, +5VSB@3.0A",> 75%
22814,7,2,1200,189,0,16,N,0,2,0,0,10,0,14,5,"+3.3V@25A, +5V@25A, +12V@100A, -12V@0.5A, +5Vsb@3A",
22815,7,1,600,150,2,16,N,0,1,0,0,4,0,5,4,+3.3V@25A<br/>+5V@18A<br/>+12V1@30A<br/>+12V2@ 30A<br/>-12V@0.30A<br/>+5Vsb@ 3.00A,"Efficiency (%) at 230V, 20% load: 84<br/>Efficiency (%) at 230V, 50% load: 87<br/>Efficiency (%) at 230V,100% load: 84"
22816,7,4,700,160,2,17,N,0,1,0,0,2,0,6,8,"+3.3V@25A, +5V@25A, +12V@56A, -12V@0.8A, +5VSB@3.0A",> 80%
22817,7,2,1000,177,1,17,N,0,2,0,0,4,0,8,5,"+3.3V@25A, +5V@25A, +12V@82A, -12V@0.3A, +5Vsb@3.5A, 7V@1.5A",92%
22818,8,0,550,100,0,15,N,0,1,0,0,2,0,6,4,,
22819,7,0,1200,180,0,16,N,0,2,0,0,8,0,15,5,"+3.3V@25A,+5V@25A,+12V@100A,-12V@0.3A,+5VSB@4A",Up to 92%
22820,7,5,600,139,0,16,N,0,1,0,0,2,2,8,6,"+3.3V@20A, +5V@20A, +12V@49A, -12V@0.5A, +5VSB@3.0A",> 85%
22821,7,0,800,160,1,14,N,0,1,0,0,4,0,11,4,,
22822,8,1,450,100,2,15,N,0,1,0,0,2,0,3,3,,
22823,8,1,300,100,2,15,N,1,0,0,0,1,0,4,1,,
22824,7,4,300,,2,17,N,1,0,0,0,0,0,2,2,,83%
22825,7,2,1050,160,0,14,N,0,2,0,0,2,0,4,4,,
22826,7,2,650,170,0,14,N,0,1,0,0,4,0,6,3,,
22827,7,0,850,150,1,14,N,0,1,0,0,4,0,8,4,,
22828,7,,350,,2,17,N,1,0,0,0,0,0,2,4,"+3.3V@22A, +5V@21A, +12V1@18A, +12V2@16A, -12V@0.3A, +5VSB@2.0A",> 70%
22829,7,2,550,140,0,14,N,0,1,0,0,2,0,6,3,,
22830,7,,430,160,2,17,N,0,1,0,0,0,1,2,6,"+3.3V@20A, +5V@24A, +12V1@14A, +12V2@15A, -12V@0.3A, +5VSB@2A",> 65%
22831,7,1,400,139,2,16,N,1,0,0,0,0,1,4,5,,< 82%
22832,7,0,650,140,0,14,N,0,2,0,0,4,0,8,3,,
22833,7,1,550,140,2,14,N,0,1,0,0,1,0,4,4,,
22834,7,1,700,139,2,16,N,0,2,0,0,2,2,8,3,"+3.3V@24A, +5V@20A, +12V1@30A, +12V2@26A, -12V@0.3A, +5VSB@3A",
22835,7,1,600,140,0,16,N,0,1,0,0,2,2,8,3,"+3.3V@20A, +5V@17A, +12V@46A, +5VSB@2.5A, -12V@0.3A",82%~85% at 20% ~ 100% loading
22836,7,0,850,190,0,14,N,0,1,0,0,6,0,12,10,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.5A, +5VSB@3.5A",< 90%
22837,7,0,550,163,2,16,N,0,1,0,0,3,0,6,5,"+3.3V@22A,+5V@22A,+12V@45.5A,-12V@0.5A,+5VSB@3A",87-92%
22838,7,1,430,139,2,16,N,0,1,0,0,0,1,5,4,"+3.3V@20A, +5V@20A, +12V1@17A, +12V2@16A, -12V@0.8A, +5VSB@2.5A",> 82%
22839,7,1,500,139,2,16,N,0,1,0,0,0,1,5,4,"+3.3V@24A, +5V@24A, +12V1@22A, +12V2@22A, -12V@0.8A, +5VSB@2.5A",> 82%
22840,7,1,1000,180,0,16,N,1,1,0,0,2,2,8,9,"+3.3V@25A, +5V@30A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, -12V@0.5A, +5VSB@3.0A",> 85%
22841,7,,700,154,2,16,N,0,1,0,2,2,0,6,4,"+3.3V@25A, +5V@20A, +12V1@16A, +12V2@14A, +12V3@14A, +12V4@14A, -12V@0.8A, +5VSB@2.5A",> 80%
22842,7,1,1000,165,1,16,N,0,2,0,0,6,0,9,6,"+3.3V@30A, +5V@30A, +12V@80A, -12V@0.3A, +5VSB@3.0A",85%
22843,7,5,1200,200,0,16,N,0,2,0,0,12,3,9,6,"+3.3V@25A, +5V@30A, +12V1@38A, +12V2@38A, +12V3@38A, +12V4@38A, +12V5@38A, +12V6@38A, -12V@0.5A, +5VSB@6.0A",
22844,7,,600,139,2,17,N,0,1,0,0,1,1,4,6,"+3.3@30A, +5V@55A, +12V1@19A, +12V2@19A, -12V@1A, +5VSB@2.5A",> 72%
22845,7,5,750,,0,16,N,0,2,0,0,4,0,6,6,,85-88%
22846,7,,600,139,2,17,N,0,1,0,0,1,1,6,6,"+3.3V@24A, +5V@17A, +12V1@32A, +12V2@24A, -12V@0.5A, +5VSB@3.0A",> 72%
22847,7,1,650,140,1,14,N,0,1,0,0,4,0,9,3,,
22848,7,3,1200,200,0,14,N,0,2,0,0,10,0,16,12,,
22849,7,2,1200,180,0,14,N,0,2,0,0,8,0,16,6,"+3.3V@22A, +5V@25A, +12V@100A, +5VSB@2.5A, - 12V@0.3A",89% - 92%
22850,7,2,1000,165,1,16,N,0,2,0,0,6,0,12,4,"+3.3V@20A, +5V@20A, +12V@80A, -12V@0.5A, +5VSB@2.5A",< 90%
22851,7,0,550,165,2,14,N,0,1,0,0,2,0,6,3,,
22852,7,1,750,140,1,14,N,0,1,0,0,4,0,6,4,,
22853,7,0,750,160,0,14,N,0,2,0,0,4,0,12,4,,
22854,7,0,700,140,1,14,N,0,1,0,0,2,0,7,4,,
22855,7,5,450,140,2,16,N,0,1,0,0,2,0,4,1,,> 85%
22856,7,0,650,160,2,16,N,0,2,0,0,4,0,10,4,"0.3A@-12V, 54A@+12V, 20A@+3.3V, 20A@+5V, 2.5A@+5VSB",Up to 90% @ Typical Load
22857,7,2,750,180,1,14,N,0,2,0,0,6,0,9,3,,
22858,7,,600,140,2,16,N,0,1,0,0,2,0,7,4,"+3.3V@15A, +5V@20A, +12V1@15A, +12V2@16A, -12V@0.5A, +5Vsb@2.5A",
22859,7,5,850,170,1,16,N,0,2,0,0,4,0,12,8,"+3.3V@24A, +5V@30A, +12V@70A, -12V@0.8A, +5VSB@3A",88%
22860,7,1,450,140,1,14,N,0,1,0,0,0,1,5,2,,
22861,7,0,650,150,0,14,N,0,2,0,0,4,0,12,3,,
22862,7,0,1100,165,0,16,N,0,2,0,0,6,0,12,12,"+3.3V@24A, +5V@30A, +12V@83A, -12V@0.5A, +5VSB@4.0A",87-90%
22863,7,0,550,139,2,16,N,0,1,0,0,2,0,6,5,,Up to 92%
22864,7,0,850,180,1,16,N,0,2,0,0,6,0,12,8,,87-92% efficiency @ 20-100% load
22865,7,0,650,160,1,16,N,0,1,0,0,4,0,6,3,"+3.3V@20A, +5V@20A, +12V@53A, -12V@0.3A, +5VSB@2.5A",90% Efficiency
22866,8,0,550,100,0,15,N,0,1,0,0,2,0,5,2,,
22867,8,1,450,100,2,15,N,0,1,0,0,2,0,4,2,,
22868,7,2,1200,193,1,14,N,0,2,0,0,8,1,10,8,,
22869,7,5,750,140,2,16,N,0,1,0,0,4,0,9,3,,> 88%
22870,7,0,550,,0,16,N,0,2,0,0,2,0,8,6,,Up to 90%
22871,7,1,300,150,2,14,N,0,1,0,0,1,0,4,2,,
22872,7,4,450,140,2,14,N,0,1,0,0,1,0,4,2,,
22873,7,1,850,160,1,16,N,0,2,0,0,4,0,8,5,"+3.3V@25A, +5V@25A, +12V@70A, -12V@0.5A, +5VSB@3A",82%
22874,7,0,1050,177,0,16,N,0,2,0,0,6,0,12,5,"+3.3V@22A, +5V@25A, +12V@82A, -12V@0.3A, +5VSB@3A, +7V@1.8A",90%
22875,7,1,520,150,2,16,N,0,1,0,0,1,1,6,6,"+3.3V@24A, +5V@24A, +12V@40A, -12V@0.8A, +5VSB@2.5A",> 80%
22876,7,1,750,150,1,16,N,1,1,0,0,2,2,9,9,"+3.3V@25A, +5V@25A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, -12V@0.8A, +5VSB@3.0A",
22877,7,1,550,139,2,16,N,0,1,0,0,1,0,6,3,"+3.3V@20A, +5V@20A, +12V1@25A, +12V2@25A, +12V3@25A, -12V@0.3A, +5VSB@3A",20%Load=82% / 50%Load=85% / 100%Load=82%
22878,7,,400,139,2,17,N,0,1,0,0,0,1,4,3,"+3.3V@20A, +5V@16A, +12V1@16A, +12V2@16A, -12V@0.8A, 5VSB@2.5A",> 70%
22879,7,1,750,160,1,16,N,0,2,0,0,4,0,6,6,"+3.3V@28A, +5V@30A, +12V1@18A, +12V2@18A,+12V3@18A,+12V4@18A,-12V@0.8A, +5VSB@3.0A",85%
22880,7,1,850,165,0,14,N,0,2,0,0,4,0,9,4,,
22881,7,0,600,165,1,16,N,0,1,0,0,2,0,6,3,"+3.3V@20A, +5V@20A, +12V@49A, -12V@0.3A ,5VSB@2.5A",up to 90.29%
22882,7,1,750,140,2,14,N,0,1,0,0,4,0,5,2,,
22883,13,1,300,150,2,22,N,1,1,0,0,0,1,3,2,"+3.3V@13A, +5V@13A, +12V1@9A, +12V2@9A, -12V@0.8A, -5V@0.5A, +5V-SB@2.5A",
22884,7,2,850,190,0,16,N,0,2,0,0,6,0,9,6,,< 94%
22885,7,0,650,180,1,16,N,0,1,0,0,4,0,6,6,,< 90%
22886,7,2,400,140,2,16,N,0,1,0,0,1,0,4,2,"+3.3V@16A, +5V@16A, +12V1@18A, +12V2@18A, -12V@0.3A, +5VSB@3A","89% minimum, typical up to 92%"
22887,7,1,650,139,2,16,N,0,1,0,0,2,0,6,3,"+3.3V@25A, +5V@13.5A, +12V@50A, -12V@0.3A, +5VSB@3A",
22888,7,0,850,175,1,16,N,0,2,0,0,4,0,12,9,"+3.3V@24A, +5V@30A, +12V1@70A, -12V@0.5A, +5VSB@3.0A",92%
22889,7,1,550,160,0,16,N,0,1,0,0,2,0,6,3,550W,< 85%
22890,7,2,1200,179,1,16,N,0,2,0,0,6,0,12,4,"+3.3V@20A, +5V@20A, +12V@99.5A, -12V@0.5A, +5VSB@2.5A",< 92%
22891,7,1,500,165,2,16,N,0,1,0,0,1,0,6,4,"+3.3V@24A, +5V@24A, +12V1@20A, +12V2@20A, -12V@0.5A, +5VSB@2.5A",> 80%
22892,7,4,800,160,2,17,N,0,1,0,0,4,0,8,8,"+3.3V@25A, +5V@25A, +12V@65A, -12V@0.8A, +5VSB@3.0A",> 80%
22893,7,0,550,140,2,14,N,0,2,0,0,2,0,8,4,,
22894,7,0,1050,180,0,14,N,1,1,0,0,6,0,12,8,,MEET 80 Plus GOLD at 115Vac input
22895,7,5,850,180,1,17,N,0,2,0,0,6,0,12,5,"+3.3V@30A, +5V@30A, +12V@68A, -12V@0.3A, +5VSB@3A",88%
22896,7,0,750,180,1,17,N,0,2,0,0,4,0,12,4,"+3.3V@24A, +5V@24A, +12V@62A, -12V@0.5A, +5VSB@3.0A",<90%
22897,7,,775,160,2,17,N,0,2,0,0,4,0,6,6,"+3.3V@24A, +5V@30A, +12V@60A, -12V@0.5A, +5vsb@2.5A",< 79%
22898,7,,500,140,2,14,N,1,0,0,0,0,0,2,2,,
22899,7,0,850,140,0,14,N,0,2,0,0,6,0,10,5,,
22900,7,0,750,163,2,16,N,0,1,0,0,4,0,8,5,"+3.3V@24A,+5V@24A,+12V@62A,-12V@0.5A,+5VSB@3A",87-92%
22901,7,,350,139,2,17,N,1,0,0,0,0,0,1,4,"+3.3V@20A, +5V@20A, +12V1@10A, +12V2@13A, -12V@0.3A, +5VSB@2.5A",
22902,8,1,300,100,2,15,N,0,1,0,0,0,0,3,1,,
22903,7,2,650,140,0,14,N,0,1,0,0,4,0,6,3,,
22904,7,0,550,140,1,14,N,0,1,0,0,2,0,6,3,,
22905,7,0,1000,165,1,16,N,0,1,0,0,6,0,8,6,"+3.3V@25A, +5V@25A, +12V1@60A, +12V2@60A, -12V@0.8A ,5VSB@3A",up to 91.18%
22906,7,0,550,140,2,16,N,0,1,0,0,2,0,6,3,,
22907,7,0,450,140,1,14,N,0,1,0,0,2,0,6,3,,
22908,7,1,550,160,1,16,N,0,1,0,0,4,0,8,4,"+3.3V@22A,+5V@22A,+12V@41.25A,-12V@0.3A,+5VSB@2.5A","> 82%, Up to 87%"
22909,7,,600,140,2,14,N,0,1,0,0,2,0,5,4,,
22910,7,0,550,142,0,14,N,0,1,0,0,4,0,10,5,,
22911,7,0,450,160,1,14,N,0,1,0,0,1,0,6,5,,
22912,7,1,550,,2,14,N,0,1,0,0,2,0,5,2,,
22913,12,1,400,175,2,21,N,2,1,0,0,0,2,3,2,"+5V@15A, -5V@0.5A, +12V1@16A, +12V2@16A, -12V@0.8A, +3.3V@15A, +5VSB@2.5A",
22914,7,1,650,160,1,16,N,0,2,0,0,2,2,6,6,"+3.3V@23A, +5V@25A, +12V@53A, -12V@0.5A, +5VSB@3.0A",> 80%
22915,7,1,750,150,0,16,N,1,1,0,0,2,2,9,9,"+3.3V@25A, +5V@25A, +12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, -12V@0.8A, +5VSB@3.0A",
22916,7,5,850,160,0,16,N,0,2,0,0,2,2,6,6,,85-88%
22917,7,,500,139,2,17,N,0,1,0,0,1,1,5,6,"+3.3V@24A, +5V@15A, +12V1@25A, +12V2@18A, -12V@0.5A, +5VSB@3.0A",> 72%
22918,7,2,850,190,1,16,N,0,2,0,0,6,1,9,8,"+3.3V@25A, +5V@25A, +12V1@30A, +12V2@30A, +12V3@45A, +12V4@45A, -12V@0.5A, +5VSB@3A",
22919,7,0,1500,200,0,14,N,0,2,0,0,12,3,12,8,"+3.3V@25A, +5V@25A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, +12V5@20A, +12V6@20A, +12V7@20A, +12V8@20A, -12V@0.8A, +5VSB@4A",
22920,7,2,750,165,0,14,N,0,2,0,0,4,0,6,6,"+12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, +5V@20A, +3.3V@20A, -12V@0.3A, +5VSB@3A",Up to 92%
22921,7,1,400,140,2,17,N,0,1,0,0,2,0,3,2,"+12V@34A (up to 360W, 90% of 400W)<br/>+5V@15A (combined +3.3V & +5V up to 102W)<br/>+3.3V@18A (combined +3.3V & +5V up to 102W)<br/>-12V@0.3A<br/>+5Vsb@2.5A",85%
22922,7,,475,139,2,17,N,0,1,0,0,1,0,6,3,"+3.3V@22A, +5V@22A, +12V1@18A, +12V2@18A, -12V@0.3A, +5Vsb@2.5A",
22923,7,2,900,165,0,14,N,0,2,0,0,4,0,6,6,"+12V1@25A, +12V2@25A, +12V3@25A, +12V4@25A, +5V@20A, +3.3V@20A, -12V@0.3A, +5VSB@3A",Up to 92%
22924,13,,200,150,2,22,N,1,0,0,0,0,0,1,0,"+3.3V@16.7A, +5V@13A, +12V1@9.5A, -12V@0.3A, +5VSB@2.0A",
22925,7,1,1200,160,1,16,N,0,2,0,0,6,0,12,6,"+5V@25A, +3.3V@25A, +12V1@40A, +12V2@85A, -12V@0.8A, +5Vsb@6.0A",82-88%
22926,7,4,650,140,2,14,N,0,1,0,0,2,0,5,2,,
22927,7,2,1200,190,0,14,N,0,2,0,0,10,0,9,6,,
22928,7,1,550,140,2,14,N,0,1,0,0,4,0,8,2,,
22929,7,,350,,2,17,N,1,1,0,0,0,1,2,4,,< 77%
22930,7,,450,140,2,17,N,1,0,0,0,0,0,4,4,"+3.3V@30A, +5V@45A, +12V1@17A, +12V2@16A, -12V@1A, +5VSB@2.5A",
22931,7,0,450,165,2,14,N,0,1,0,0,2,0,6,3,,
22932,7,0,650,160,0,14,N,0,2,0,0,6,0,10,5,,
22933,7,4,600,140,2,14,N,0,1,0,0,2,0,6,3,,
22934,7,1,650,,1,16,N,0,2,0,0,4,0,8,5,"+3.3V@25A, +5V@25A, +12V@53A, -12V@0.5A, +5VSB@3A",< 85%
22935,12,,420,171,2,21,N,1,0,0,0,0,0,2,2,,
22936,7,1,700,160,0,16,N,0,1,0,0,4,0,6,3,700W,< 85%
22937,7,1,500,165,1,14,N,0,1,0,0,2,0,6,5,,
22938,7,2,520,160,0,16,Y,0,1,0,0,2,0,5,5,"+3.3V@20A, +5V@20A, +12V@43A,-12@0.5A, +5Vsb@2.5A",< 92%
22939,7,1,650,160,2,17,N,0,1,0,0,1,1,8,4,"+3.3V@22A, +5V@22A, +12V@46A, -12V@0.3A, +5VSB@3.0A",
22940,7,1,750,160,2,17,N,0,1,0,0,2,2,8,4,"+3.3V@22A, +5V@22A, +12V@54A, -12V@0.3A, +5VSB@3.0A",
22941,7,1,530,140,2,14,N,0,1,0,0,2,0,6,4,,
22942,7,0,500,165,2,17,N,0,1,0,0,2,0,5,2,"+3.3V@20A, +5V@20A, +12V@41.5A, -12V@0.5A, +5VSB@2.5A",
22943,7,0,700,160,1,14,N,0,1,0,0,4,0,11,4,,
22944,7,5,1000,180,1,17,N,0,2,0,0,6,0,12,5,"+3.3V@30A, +5V@30A, +12V@80A, -12V@0.3A, +5VSB@3A",88%
22945,7,0,800,,0,16,N,0,1,0,0,4,0,8,6,"+3.3V@24A, +5V@24A, +12V@65A, -12V@0.5A, +5VSB@3.0A",> 90%
22946,7,2,500,170,1,16,Y,0,1,0,0,2,2,6,5,"+3.3V@20A, +5V@20A, +12V@41.5A, -12V@0.5A, +5VSB@2.5A",< 89%
22947,7,0,1000,170,0,14,N,0,2,0,0,8,0,12,5,"+3.3V@25A, +5V@25A, +12V@83A, -12V@0.3A, +5VSB@3A","> 87 %, > 90 % and > 87 % efficiency at 20 %, 50 % and 100 %"
22948,7,5,460,160,2,14,N,0,1,0,0,2,0,6,2,,
22949,7,0,850,160,1,14,N,0,2,0,0,4,0,9,4,,
22950,7,0,750,140,2,14,N,0,1,0,0,4,0,8,3,,
22951,7,2,850,160,0,14,N,0,2,0,0,2,0,4,4,,
22952,7,0,750,139,2,16,N,0,2,0,0,4,0,10,4,,
22953,12,1,300,185,2,21,N,1,0,0,0,0,1,4,2,,
22954,7,1,450,140,2,14,N,0,1,0,0,1,0,4,4,,
22955,7,0,850,150,0,14,N,0,2,0,0,4,0,8,6,"+3.3V@22A, +5V@25A, +12V1@70A, +5VSB@3.5A, -12V@0.3A",87%~90% at 20%~100% loading
22956,8,1,400,100,2,15,N,1,0,0,0,1,0,4,1,,
22957,7,5,1050,,0,14,N,0,1,0,3,0,3,11,9,,
22958,7,5,400,160,1,14,N,0,1,0,0,2,0,5,2,,
22959,7,5,700,160,1,14,N,0,1,0,0,4,0,6,3,,
22960,7,,650,140,2,14,N,0,1,0,0,2,0,6,4,,
22961,7,1,650,175,0,17,N,0,1,0,0,2,0,9,6,"+3.3V@30A, +5V@24A, +12V@54A, -12V@0.5A, +5VSB@3A",> 85%
22962,7,2,1200,180,0,16,N,0,2,0,0,8,0,12,8,,
22963,7,1,650,160,2,16,N,0,1,0,0,2,0,8,8,"+3.3V@25A, +5V@25A, +12V@53A, -12V@0.8A, +5VSB@3.0A",up to 85%
22964,7,,900,160,0,14,N,0,1,0,0,3,3,6,4,,
22965,7,,600,140,2,17,N,0,1,0,0,2,0,6,3,,70%
22966,7,0,800,160,0,16,N,0,2,0,0,6,0,12,8,"+3.3V@24A, +5V@24A, +12V1@30A, +12V2@30A, +12V3@30A, +12V4@30A, -12V@0.5A, +5VSB@3.0A",
22967,7,0,1000,165,1,16,N,0,2,0,0,6,0,8,8,"+3.3V@24A, +5V@30A, +12V1@36A, +12V2@36A, +12V3@36A, +12V4@36A, -12V@0.5A, 5VSB@3.0A",88%
22968,7,4,630,139,2,16,N,0,1,0,0,1,1,6,6,"+3.3V@24A, +5V@24A, +12V@50A, -12V@0.5A, +5Vsb@2.5A",80-85%
22969,7,4,850,157,2,16,N,0,2,0,0,0,4,6,6,"+3.3V@24A, +5V@30A, +12V1@20A, +12V2@20A, +12V3@20A, +12V4@20A, -12V@0.5A, +5VSB@3A",80-85%
22970,7,,750,180,0,16,N,1,1,0,1,0,4,6,6,"+3.3V@28A, +5V@30A, +12V@60A, -12V@0.5A, +5VSB@4.0A",> 80%
22971,7,0,650,160,1,16,N,0,2,0,2,0,2,8,8,,< 90%
22972,7,0,750,160,1,16,N,0,2,0,2,0,2,8,8,,< 90%
22973,7,0,700,140,2,16,N,0,1,0,0,4,0,8,4,,87-92% efficiency @ 20-100% load
22974,7,1,850,170,0,14,Y,0,2,0,0,6,0,10,5,,
22975,7,1,350,140,2,14,N,0,1,0,0,1,0,3,3,,
22976,7,4,530,140,2,16,N,0,1,0,0,2,0,5,4,,< 84%
22977,7,0,750,180,1,16,N,0,2,0,0,6,1,9,8,"+3.3V@25A, +5V@25A, +12V1@25A, +12V2@25A, +12V3@30A, +12V4@30A, -12V@0.5A, +5VSB@3A",
22978,7,,400,139,2,17,N,0,1,0,0,0,1,4,3,"+3.3V@20A, +5V@16A, +12V1@16A, +12V2@16A, -12V@0.8A, 5VSB@2.5A",> 70%
22979,7,3,1250,200,0,14,N,0,2,0,4,4,0,16,8,"+3.3V@20A, +5V@20A, +12V@104A, -12V@0.3A, +5VSB@3.0A",94% Efficiency
22980,7,1,500,140,2,17,N,0,2,0,0,2,0,6,2,"+12V@40A (up to 440W, 92% of 500W)<br/>+5V@15A (combined +3.3V & +5V up to 102W)<br/>+3.3V@20A (combined +3.3V & +5V up to 102W)<br/>-12V@0.3A<br/>+5Vsb@2.5A",85%
22981,7,2,750,140,0,14,N,0,2,0,0,4,0,8,3,,
